1681779965.4878211	562.3241029693153	347.58352285801755	0.5536362710013466	
1681779965.5887666	562.3750106332753	347.2512108783101	-1.41878571615262	
1681779965.6888764	562.3237340733415	347.046125646302	-1.815799091924808	
1681779965.7886848	562.2865878367157	346.86742435173284	-1.775745461450104	
1681779965.8887722	562.2477254325033	346.6815173608045	-1.7768709882702005	
1681779965.9887958	562.2026078327123	346.49804922096143	-1.8119267694457328	
1681779966.0887065	562.1150992532025	346.2413970636295	-1.8993967106085832	
1681779966.1888430	561.9741648916089	345.95036079586407	-2.0217648682030793	
1681779966.2975137	561.840031051567	345.70830479433204	-2.076815414157039	
1681779966.3897355	561.7100031874024	345.4863323650645	-2.1006971898466924	
1681779966.4898551	561.5898874017073	345.2897092076538	-2.1191871878383535	
1681779966.5891261	561.4733162225957	345.12647244915985	-2.1909382861083273	
1681779966.6890373	561.3611076439249	344.98902839318566	-2.255454310117026	
1681779966.7890594	561.2531333534131	344.8539308060202	-2.245068691225766	
1681779966.8892033	561.1454156825677	344.7136968513123	-2.2257989617911527	
1681779966.9890001	561.0543785324487	344.5723358502215	-2.142945377808896	
1681779967.0888710	560.9654585276336	344.4382914040613	-2.1565076603145106	
1681779967.1888714	560.8785915095327	344.3023439146617	-2.1393818716714317	
1681779967.2932155	560.7874902032729	344.1660638548458	-2.1600573819555153	
1681779967.3894105	560.6919781837518	344.02514628173816	-2.166457774325345	
1681779967.4891989	560.6013420089013	343.88587308649755	-2.14771950508633	
1681779967.5890870	560.5158703801313	343.73610543990156	-2.0893891741035158	
1681779967.6892617	560.4380493362706	343.58696598134935	-2.0517318433036054	
1681779967.7892294	560.3720971246067	343.4264821688714	-1.9607139772820439	
1681779967.8892069	560.29034653242	343.2690838741627	-2.0498327928708218	
1681779967.9893322	560.2123490610084	343.11848479954915	-2.048672750063545	
1681779968.0891945	560.1422908759158	342.97985826905045	-2.0387335479665314	
1681779968.1892192	560.077814245698	342.84888086483744	-2.0282431916407786	
1681779968.2938750	560.0130809933654	342.72121069030635	-2.040056117702952	
1681779968.3897822	559.9486845601602	342.5899561416779	-2.026913822473466	
1681779968.4895720	559.8829729346369	342.4577962631378	-2.032211947236686	
1681779968.5892494	559.8058415674544	342.32003811137145	-2.0812117131967285	
1681779968.6892676	559.7374995475001	342.1746493114915	-2.0102095155517703	
1681779968.7895422	559.6755410378546	342.03001803391714	-1.9755343401905612	
1681779968.8892908	559.6040714225595	341.89080026689385	-2.045079170125519	
1681779968.9893403	559.535200119952	341.7451712776012	-2.012548677068173	
1681779969.0893433	559.4655910229486	341.59848914750535	-2.0138835167839284	
1681779969.1891966	559.402606019946	341.4490725486316	-1.9697322784687903	
1681779969.2936997	559.340727702416	341.298750615757	-1.9612955842924182	
1681779969.3898394	559.2801004259604	341.1564473340505	-1.973549831394728	
1681779969.4896219	559.2194731519535	341.0218855564142	-1.9941104123524593	
